,job_id,company_id,Job_title,work_type,applies,remote_allowed,application_type,experience_level
11681,3755589011,7513.0,Staff Electrical Engineer - Core R&D,Full-time,1.0,,OffsiteApply,
11682,3755589009,8152907.0,Senior DevOps Engineer (Remote),Full-time,97.0,1.0,ComplexOnsiteApply,Mid-Senior level
11683,3755589002,2666.0,Crime Analyst I,Full-time,7.0,,ComplexOnsiteApply,Associate
11684,3755588998,4167.0,Teller,Full-time,,,OffsiteApply,
11685,3755588995,2474662.0,"Senior Research Associate, Cancer Targets",Full-time,10.0,,ComplexOnsiteApply,Mid-Senior level
11686,3755588994,2252.0,BBW Key Holder-Tanger Outlet at Nashville,Part-time,,,OffsiteApply,Associate
11687,3755588992,2252.0,Retail Store Manager - Garden City,Full-time,,,OffsiteApply,Mid-Senior level
11688,3755588990,331509.0,Firmware Engineer,Full-time,,,ComplexOnsiteApply,Mid-Senior level
11689,3755588987,157359.0,Senior Advisor - Strategic Asset Management Group,Full-time,1.0,1.0,OffsiteApply,Mid-Senior level
11690,3755588984,164931.0,Housekeeper 1,Part-time,,,OffsiteApply,Mid-Senior level
11691,3755588983,164931.0,Housekeeper 1,Part-time,,,OffsiteApply,Mid-Senior level
11692,3755588980,4187.0,PLC Technician,Full-time,1.0,,OffsiteApply,Entry level
11693,3755588979,294125.0,Project Manager,Contract,1.0,,ComplexOnsiteApply,
11694,3755588971,81946562.0,Security Officer,Full-time,2.0,,ComplexOnsiteApply,
11695,3755588969,9237.0,Nursing Station Technician PACU,Part-time,,,OffsiteApply,Entry level
11696,3755588968,9237.0,Receptionist - Casual,Full-time,,,OffsiteApply,Entry level
11697,3755588967,9237.0,Nursing Station Technician-5A,Part-time,,,OffsiteApply,Entry level
11698,3755588952,166377.0,"Engineer, Process Design & Implementation",Full-time,5.0,,OffsiteApply,Entry level
11699,3755588944,37538.0,Lead Corporate Project Manager,Full-time,5.0,,SimpleOnsiteApply,Mid-Senior level
11700,3755588942,9942.0,Channel Analyst,Full-time,1.0,,OffsiteApply,Entry level
11701,3755588935,1773.0,Clinical Nurse Consultant- South Florida,Full-time,3.0,1.0,OffsiteApply,Mid-Senior level
11702,3755588932,65294553.0,Senior Project Engineer,Full-time,1.0,,ComplexOnsiteApply,Mid-Senior level
11703,3755588860,13094.0,Business Analyst,Full-time,17.0,,OffsiteApply,Mid-Senior level
11704,3755588855,4097.0,Methods Engineer (CFD),Full-time,2.0,,ComplexOnsiteApply,Associate
11705,3755588847,12907.0,"Office Assistant, Endocrinology Specialists at Medical Arts Pavilion II",Full-time,1.0,,OffsiteApply,Entry level
11706,3755588845,12907.0,Registered Nurse (RN) - Cardiology Short Stay,Full-time,,,OffsiteApply,Mid-Senior level
11707,3755588841,61677.0,Human Factors Engineer,Contract,,,ComplexOnsiteApply,Mid-Senior level
11708,3755588834,9402.0,Division Sales Manager-Product Support Specialists,Full-time,1.0,,OffsiteApply,Mid-Senior level
11709,3755588832,2162.0,Warehouse Associate (2nd Shift),Full-time,,,OffsiteApply,Entry level
11710,3755588824,2162.0,"Consultant, Communications Business Partner - Nationwide",Full-time,3.0,1.0,OffsiteApply,Associate
11711,3755588802,167251.0,"Program Manager, Diversity, Equity & Inclusion",Full-time,21.0,1.0,OffsiteApply,
11712,3755588764,470631.0,Federal Account Executive,Full-time,2.0,1.0,ComplexOnsiteApply,
11713,3755588763,4701.0,Product Owner,Full-time,2.0,,OffsiteApply,
11714,3755588748,145050.0,Production Support Analyst,Full-time,2.0,,ComplexOnsiteApply,Entry level
11715,3755588702,14749912.0,Integration Engineer,Full-time,,,ComplexOnsiteApply,
11716,3755588680,11455.0,Heavy Lift Customer Services Manager,Full-time,,,OffsiteApply,Mid-Senior level
11717,3755588663,120859.0,Project Manager,Full-time,3.0,,OffsiteApply,Entry level
11718,3755588660,120859.0,Maintenance Supervisor,Full-time,2.0,,OffsiteApply,Mid-Senior level
11719,3755588636,2837787.0,Billing Analyst,Contract,32.0,1.0,ComplexOnsiteApply,Mid-Senior level
11720,3755588635,115116.0,Cloud Cyber Security Practice Lead,Full-time,1.0,,OffsiteApply,Mid-Senior level
11721,3755588633,4060.0,Facilities Account Manager,Full-time,,,OffsiteApply,Entry level
11722,3755588631,115116.0,Bioprocess Associate Night Shift (6pm 6am),Contract,,,OffsiteApply,Entry level
11723,3755588619,79821462.0,Product Manager,Contract,,,ComplexOnsiteApply,
11724,3755588614,266375.0,Production Manager,Full-time,4.0,,ComplexOnsiteApply,Mid-Senior level
11725,3755588610,27213529.0,Critical Infrastructure Engineer II,Full-time,4.0,,SimpleOnsiteApply,Entry level
11726,3755588603,205431.0,Scientific Program Analyst # 6196,Full-time,4.0,,ComplexOnsiteApply,Entry level
11727,3755588555,1799.0,Oncology IT Integration,Temporary,1.0,,OffsiteApply,Entry level
11728,3755588549,15223686.0,Clinical Dietitian II or Clinical Dietitian III,Full-time,,,OffsiteApply,Entry level
11729,3755588522,56833.0,Administrative Assistant,Contract,4.0,,ComplexOnsiteApply,Associate
11730,3755588514,77097.0,Desktop Support Technician,Contract,9.0,,ComplexOnsiteApply,
11731,3755588512,1110827.0,Night Operations Team Lead-2nd Shift,Full-time,,,ComplexOnsiteApply,
11732,3755588509,18145.0,Barista (Part Time),Temporary,,,SimpleOnsiteApply,Mid-Senior level
11733,3755588507,1318.0,Solution Architect,Full-time,1.0,,OffsiteApply,
11734,3755588494,321125.0,Roadway Construction Inspector,Contract,1.0,,ComplexOnsiteApply,Mid-Senior level
11735,3755588488,15203.0,Senior Water Wastewater Engineer,Contract,,,OffsiteApply,Mid-Senior level
11736,3755588473,47874.0,Field Sales Pro- West LA,Full-time,1.0,,OffsiteApply,Entry level
11737,3755588456,5005549.0,DevOps Engineer,Contract,,,ComplexOnsiteApply,
11738,3755588452,117620.0,Recruiting Consultant / Headhunter / Executive Recruiter,Full-time,5.0,,ComplexOnsiteApply,Mid-Senior level
11739,3755588448,89684460.0,DevOps Engineer,Contract,52.0,1.0,ComplexOnsiteApply,
11741,3755588440,6104.0,MRI Technologist Supervisor - NYU Langone Radiology - Patchogue,Full-time,,,OffsiteApply,Mid-Senior level
11742,3755588439,28151831.0,Staff Accountant,Full-time,1.0,,OffsiteApply,Associate
11743,3755588426,18154586.0,"Senior Data Scientist, Product Growth",Full-time,13.0,1.0,OffsiteApply,Mid-Senior level
11744,3755588424,319937.0,Remote Contract Manager,Contract,137.0,1.0,ComplexOnsiteApply,Associate
11745,3755588416,67898464.0,Director of Nursing,Full-time,,,OffsiteApply,Director
11746,3755588403,42881474.0,"Integration and Test Engineer, Electric Propulsion",Full-time,2.0,,OffsiteApply,Mid-Senior level
11747,3755588389,14648088.0,Senior Tax Auditor,Full-time,1.0,1.0,ComplexOnsiteApply,
11748,3755588376,21007.0,Entry Level Sales Apprentice,Full-time,,,OffsiteApply,Entry level
11749,3755588363,96900899.0,Self Employed Gig Workers,Full-time,,1.0,ComplexOnsiteApply,
11750,3755588358,27510.0,"Network Security Engineer - Santa Clara, CA.  - Local Candidates only - W2 Employment",Full-time,6.0,,ComplexOnsiteApply,Mid-Senior level
11751,3755588356,966339.0,"Associate, Client Advisory",Full-time,1.0,,OffsiteApply,Entry level
11752,3755588346,2351358.0,Graphic Layout Manager - Production,Full-time,1.0,,ComplexOnsiteApply,
11753,3755588344,9385135.0,Accounts Receivable Specialist,Full-time,4.0,,ComplexOnsiteApply,Mid-Senior level
11754,3755588343,79825491.0,Azure Tech Lead,Contract,1.0,,ComplexOnsiteApply,
11755,3755588326,3753826.0,Registered Nurse,Part-time,,,OffsiteApply,
11756,3755588302,35521693.0,Director of Rights of Way,Full-time,,1.0,ComplexOnsiteApply,Director
11757,3755588301,95723064.0,ODA Infrastructure Administrator (Oracle Database Appliances),Contract,2.0,1.0,SimpleOnsiteApply,
11758,3755588296,1745669.0,Electrical Engineer,Full-time,,,ComplexOnsiteApply,Mid-Senior level
11759,3755588251,3030807.0,Computer Aided Design Technician,Full-time,,,ComplexOnsiteApply,Mid-Senior level
11760,3755588250,13229222.0,SAP FICO Consultant,Contract,11.0,,ComplexOnsiteApply,
11761,3755588228,6382239.0,Sr. SAP HANA Developer/Architect,Full-time,14.0,1.0,ComplexOnsiteApply,
11762,3755588226,24977662.0,Territory Executive,Full-time,,,OffsiteApply,Mid-Senior level
11763,3755588224,24977662.0,HR Manager,Full-time,4.0,,OffsiteApply,Mid-Senior level
11764,3755588180,90639.0,Corporate Accountant,Full-time,,,ComplexOnsiteApply,Mid-Senior level
11765,3755588178,1279135.0,MS Dynamics F&O Support Lead,Full-time,1.0,1.0,SimpleOnsiteApply,
11766,3755588162,16182319.0,Director of Nursing (DON) - Full-Time 1st Shift,Full-time,,,SimpleOnsiteApply,Director
11767,3755588161,16182319.0,Registered Nurse (RN) - Full-Time All Shifts,Full-time,,,SimpleOnsiteApply,Mid-Senior level
11769,3755588130,1911450.0,Researcher I,Part-time,,,OffsiteApply,Mid-Senior level
11770,3755588123,49238.0,Tax Manager,Full-time,2.0,,ComplexOnsiteApply,Mid-Senior level
11771,3755588122,11791278.0,Legal Intern (Spring 2024),Internship,10.0,,ComplexOnsiteApply,Internship
11772,3755588099,4787.0,Web Accessibility Tester ,Full-time,12.0,,SimpleOnsiteApply,Associate
11773,3755588088,24649.0,Mechanical Designer,Contract,,,OffsiteApply,Entry level
11774,3755588085,24649.0,Senior Electrical Designer,Full-time,,,OffsiteApply,Mid-Senior level
11775,3755588081,3325979.0,Embedded Software Engineer,Full-time,18.0,,ComplexOnsiteApply,
11776,3755588071,16054022.0,Lab Aide - Part-time,Full-time,,,OffsiteApply,Entry level
11777,3755588066,10540544.0,General Liability Adjuster-Remote NJ,Full-time,3.0,1.0,ComplexOnsiteApply,Associate
11778,3755588055,20167.0,Air Pollution Specialist ,Full-time,3.0,,ComplexOnsiteApply,Associate
11779,3755588044,2553486.0,Dental Assistant Bilingual,Full-time,,,ComplexOnsiteApply,Entry level
11780,3755588036,2788204.0,Graphic Designer,Contract,4.0,,ComplexOnsiteApply,
11781,3755588011,64877765.0,Project Program Management(automotive),Full-time,6.0,,ComplexOnsiteApply,Mid-Senior level
11782,3755587996,17246.0,Executive Assistant,Full-time,5.0,,ComplexOnsiteApply,Mid-Senior level
11783,3755587994,166377.0,Manager Marketing & Marketing COEs Learning & Development,Full-time,1.0,,OffsiteApply,Mid-Senior level
11784,3755587990,1102416.0,Vice President of Food Safety & Quality,Full-time,4.0,,OffsiteApply,Director
11785,3755587986,1053219.0,Director of Business Development,Full-time,3.0,,ComplexOnsiteApply,Director
11786,3755587969,585331.0,Patient Care Consultant - Aesthetic Sales,Full-time,,,SimpleOnsiteApply,Mid-Senior level
11787,3755587927,233054.0,Business Development Specialist,Full-time,,,ComplexOnsiteApply,Associate
11788,3755587925,1480.0,2024 MBA Intern - Community Manager,Full-time,,,OffsiteApply,Internship
11789,3755587898,2162.0,Assembly Operator - 3rd Shift,Full-time,,,OffsiteApply,Entry level
11790,3755587863,226337.0,Healthcare GCP Cloud Architect,Full-time,16.0,1.0,ComplexOnsiteApply,Mid-Senior level
11791,3755587860,2162.0,"Manager 3PL, Application Development and Maintenance",Full-time,,,OffsiteApply,Mid-Senior level
11792,3755587853,2162.0,Data Protection Analyst,Full-time,,,OffsiteApply,Entry level
11793,3755587839,2152.0,IT Desktop Support Technician,Full-time,1.0,,OffsiteApply,Entry level
11794,3755587838,64984680.0,Data Manager with Snowflakes Experience,Contract,1.0,,ComplexOnsiteApply,
11795,3755587827,816965.0,Staff Accountant,Full-time,,,OffsiteApply,Associate
11797,3755587815,6034.0,Director – DC Systems Optimization,Full-time,3.0,,OffsiteApply,Director
11798,3755587805,29160.0,Seasonal Part-Time Stock/Support Associate (Ala Moana),Part-time,,,OffsiteApply,Entry level
11799,3755587803,98815.0,Regional Sales Mgr.-Equipment Leasing,Full-time,4.0,1.0,ComplexOnsiteApply,Associate
11800,3755587795,21007.0,Entry Level Sales Apprentice,Full-time,,,OffsiteApply,Entry level
11801,3755587791,5618.0,Temporary Manager,Full-time,2.0,,OffsiteApply,Mid-Senior level
11802,3755587747,1474.0,Senior Analyst - Project Execution Specialist – Enterprise Risk Management,Full-time,,,OffsiteApply,Mid-Senior level
11803,3755587739,64681939.0,Sr. Video Project Manager (Remote),Contract,13.0,1.0,OffsiteApply,Mid-Senior level
11804,3755587738,64681939.0,Account Manager (Hybrid),Contract,5.0,,OffsiteApply,Entry level
11805,3755587737,1474.0,Financial Analyst II,Full-time,9.0,,OffsiteApply,Entry level
11806,3755587729,2251.0,Selling Associate-Ross Park PINK,Part-time,,,SimpleOnsiteApply,Entry level
11807,3755587698,15633.0,Support Supply Chain,Full-time,5.0,,ComplexOnsiteApply,Associate
11808,3755587677,21007.0,Digital Ad Sales Apprentice,Full-time,1.0,,OffsiteApply,Entry level
11809,3755587672,10079580.0,"Fill in temporary Physical Therapist from ~December 26th, 2023 - March 28th, 2024",Full-time,,,SimpleOnsiteApply,
11810,3755587671,3264.0,Field Claims Adjuster – Auto Damage,Full-time,1.0,,OffsiteApply,
11811,3755587668,96148266.0,SCRUM Master Cloud Platform Atlanta Hybrid,Full-time,6.0,,OffsiteApply,Mid-Senior level
11812,3755587655,1770225.0,Design Drafter,Full-time,2.0,,ComplexOnsiteApply,Associate
11813,3755587646,69989.0,Dispatcher,Full-time,5.0,,ComplexOnsiteApply,Associate
11814,3755587636,10031504.0,Police Officer,Full-time,,,OffsiteApply,
11815,3755587603,8455.0,Procure to Pay Administrator Sr.,Full-time,,,OffsiteApply,Mid-Senior level
11816,3755587589,15178.0,Business Analyst - Pharma Commercial,Full-time,3.0,,OffsiteApply,
11817,3755587588,443391.0,Senior Software Engineer,Contract,27.0,,ComplexOnsiteApply,
11818,3755587574,4060.0,Senior Property Manager,Full-time,,,OffsiteApply,Mid-Senior level
11819,3755587560,207624.0,Accelerator Architect,Full-time,4.0,1.0,ComplexOnsiteApply,Mid-Senior level
11820,3755587559,82341254.0,Chief Medical Officer,Full-time,,,ComplexOnsiteApply,
11821,3755587531,16690.0,Senior Dotnet Developer,Contract,10.0,,ComplexOnsiteApply,
11822,3755587526,90887049.0,Live Streamer/Content Creator,Contract,7.0,1.0,ComplexOnsiteApply,
11823,3755587516,597063.0,Business Analyst - Oracle Retail,Contract,3.0,,SimpleOnsiteApply,
11824,3755587504,89553992.0,Sr. Sales Development Rep,Full-time,6.0,,SimpleOnsiteApply,
11825,3755587503,47874.0,Specialist - Collections,Full-time,,,OffsiteApply,Entry level
11826,3755587495,1681.0,Software Engineer,Full-time,21.0,,ComplexOnsiteApply,Mid-Senior level
11827,3755587464,77301.0,Cook,Full-time,,,OffsiteApply,Entry level
11828,3755587457,6104.0,"Clerical Services Associate- Emergency Medicine-Part Time, Nights",Part-time,1.0,,OffsiteApply,Entry level
11829,3755587453,38117.0,Property Manager,Full-time,7.0,,ComplexOnsiteApply,
11830,3755587452,10280092.0,Audio Visual Estimator,Full-time,,,ComplexOnsiteApply,Mid-Senior level
11831,3755587446,9328925.0,Network Security Engineer,Contract,47.0,1.0,ComplexOnsiteApply,Mid-Senior level
11832,3755587435,4787.0,User Acceptance Testing Analyst,Full-time,,1.0,ComplexOnsiteApply,Mid-Senior level
11833,3755587432,2619961.0,"Budget Analyst, GS-0560-13",Full-time,,,OffsiteApply,Mid-Senior level
11834,3755587422,388480.0,Purchasing Operations Buyer,Contract,2.0,,ComplexOnsiteApply,Mid-Senior level
11835,3755587420,3630479.0,Finance Administration Coordinator,Full-time,,,OffsiteApply,Mid-Senior level
11836,3755587417,1332329.0,General Manager - Transporation - Logistics,Full-time,,1.0,ComplexOnsiteApply,Mid-Senior level
11837,3755587410,28151831.0,Accounts Payable Coordinator,Full-time,,,OffsiteApply,Associate
11838,3755587383,13744790.0,Anaplan Solution Architect,Contract,6.0,1.0,ComplexOnsiteApply,
11839,3755587380,28151831.0,General Ledger Accountant - Trading & Hedging ,Full-time,2.0,,OffsiteApply,Associate
11840,3755587372,1227813.0,Electrical Technician/Controls Specialist,Full-time,,,ComplexOnsiteApply,
11841,3755587368,18434905.0,"Art Director, Social & Digital Media",Full-time,11.0,,OffsiteApply,Mid-Senior level
11842,3755587326,77301.0,Restaurant Manager,Full-time,,,OffsiteApply,Mid-Senior level
11843,3755587325,77301.0,Restaurant Operations Manager,Full-time,,,OffsiteApply,Mid-Senior level
11844,3755587322,35499730.0,Network Engineer with Palo Alto,Full-time,8.0,,ComplexOnsiteApply,
11845,3755587298,5356751.0,Project Manager,Full-time,1.0,,ComplexOnsiteApply,Associate
11846,3755587296,76577146.0,Talent Pool - Open application,Full-time,,,ComplexOnsiteApply,
11847,3755587281,2767863.0,Administrative Assistant,Full-time,6.0,,ComplexOnsiteApply,Mid-Senior level
11848,3755587278,27743.0,Request for Proposals: Event Planning Services,Contract,,1.0,ComplexOnsiteApply,
11849,3755587267,90455661.0,Archipelago Senior Manager Human Resource for Retail Stores,Full-time,,,OffsiteApply,
11850,3755587247,3239388.0,Full Stack Software Engineer,Full-time,20.0,1.0,OffsiteApply,Mid-Senior level
11851,3755587239,89656062.0,Senior Production Coordinator – NYK & NYR,Full-time,3.0,,OffsiteApply,
11852,3755587238,164808.0,VP Communications,Full-time,16.0,,OffsiteApply,
11853,3755587237,65474231.0,Membership Service Representative,Full-time,5.0,,OffsiteApply,
11854,3755587231,134261.0,Commercial & Personal Lines Account Manager,Full-time,1.0,,SimpleOnsiteApply,Mid-Senior level
11855,3755587230,165353.0,Electrician B,Part-time,,,OffsiteApply,Entry level
11856,3755587220,1271305.0,Center Manager - La Crosse WI,Full-time,,,SimpleOnsiteApply,Mid-Senior level
11857,3755587212,2788204.0,UI/UX Developer II,Contract,13.0,,ComplexOnsiteApply,
11858,3755587210,42281.0,Legal and Policy Counsel ,Full-time,,,OffsiteApply,
11859,3755587199,14562893.0,Hadoop Admin,Full-time,,,ComplexOnsiteApply,
11860,3755587198,11756700.0,Control Engineer,Full-time,5.0,,ComplexOnsiteApply,Associate
11861,3755587197,79383535.0,Network Engineer,Full-time,12.0,,ComplexOnsiteApply,Mid-Senior level
11862,3755587196,3565455.0,Community Manager,Full-time,3.0,,ComplexOnsiteApply,Mid-Senior level
11863,3755587190,80164640.0,"Project Manager, Engineering ",Full-time,,,ComplexOnsiteApply,Mid-Senior level
11864,3755587189,16182319.0,Certified Nursing Assistant (CNA) - Part-Time 2nd Shift,Part-time,,,SimpleOnsiteApply,Entry level
11865,3755587185,19048773.0,Senior / Staff Product Designer,Full-time,2.0,,ComplexOnsiteApply,
11866,3755587183,91161992.0,Field Service Technician II,Full-time,,,OffsiteApply,Entry level
11867,3755587181,10093812.0,Associate Director of Practice Management,Full-time,4.0,,OffsiteApply,Associate
11868,3755587178,69831525.0,Safety Coordinator,Full-time,15.0,,ComplexOnsiteApply,
11869,3755587176,1623211.0,Trader,Full-time,,1.0,OffsiteApply,Mid-Senior level
11870,3755587168,42434665.0,Fire Alarm Service Tech,Full-time,,,OffsiteApply,Entry level
